,,Series_reference,Period,Data_value,STATUS,UNITS,MAGNTUDE,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
2011,Jun,ALCQ.SALG,2011.06,0.730984583,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 15 Years and Over for Total Wine,,,,
2011,Sep,ALCQ.SALG,2011.09,0.77773098,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 15 Years and Over for Total Wine,,,,
2011,Dec,ALCQ.SALG,2011.12,0.912836064,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 15 Years and Over for Total Wine,,,,
2012,Mar,ALCQ.SALG,2012.03,0.665745601,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 15 Years and Over for Total Wine,,,,
2012,Jun,ALCQ.SALG,2012.06,0.736865645,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 15 Years and Over for Total Wine,,,,
2012,Sep,ALCQ.SALG,2012.09,0.725287735,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 15 Years and Over for Total Wine,,,,
2012,Dec,ALCQ.SALG,2012.12,0.94970383,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 15 Years and Over for Total Wine,,,,
2013,Mar,ALCQ.SALG,2013.03,0.698975525,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 15 Years and Over for Total Wine,,,,
2013,Jun,ALCQ.SALG,2013.06,0.75522365,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 15 Years and Over for Total Wine,,,,
2013,Sep,ALCQ.SALG,2013.09,0.712722744,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 15 Years and Over for Total Wine,,,,
2013,Dec,ALCQ.SALG,2013.12,0.912282404,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 15 Years and Over for Total Wine,,,,
2014,Mar,ALCQ.SALG,2014.03,0.712399303,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 15 Years and Over for Total Wine,,,,
2014,Jun,ALCQ.SALG,2014.06,0.748065142,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 15 Years and Over for Total Wine,,,,
2014,Sep,ALCQ.SALG,2014.09,0.735741841,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 15 Years and Over for Total Wine,,,,
2014,Dec,ALCQ.SALG,2014.12,0.993721044,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 15 Years and Over for Total Wine,,,,
2015,Mar,ALCQ.SALG,2015.03,0.633366147,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 15 Years and Over for Total Wine,,,,
2015,Jun,ALCQ.SALG,2015.06,0.719153267,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 15 Years and Over for Total Wine,,,,
2015,Sep,ALCQ.SALG,2015.09,0.701999204,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 15 Years and Over for Total Wine,,,,
2015,Dec,ALCQ.SALG,2015.12,0.875673032,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 15 Years and Over for Total Wine,,,,
2016,Mar,ALCQ.SALG,2016.03,0.673330047,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 15 Years and Over for Total Wine,,,,
2016,Jun,ALCQ.SALG,2016.06,0.708210121,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 15 Years and Over for Total Wine,,,,
2016,Sep,ALCQ.SALG,2016.09,0.741162828,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 15 Years and Over for Total Wine,,,,
2016,Dec,ALCQ.SALG,2016.12,0.869062808,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 15 Years and Over for Total Wine,,,,
2017,Mar,ALCQ.SALG,2017.03,0.653843988,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 15 Years and Over for Total Wine,,,,
2017,Jun,ALCQ.SALG,2017.06,0.6760298,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 15 Years and Over for Total Wine,,,,
2017,Sep,ALCQ.SALG,2017.09,0.699293674,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 15 Years and Over for Total Wine,,,,
2017,Dec,ALCQ.SALG,2017.12,0.932743293,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 15 Years and Over for Total Wine,,,,
2018,Mar,ALCQ.SALG,2018.03,0.614091642,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 15 Years and Over for Total Wine,,,,
2018,Jun,ALCQ.SALG,2018.06,0.669657266,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 15 Years and Over for Total Wine,,,,
2018,Sep,ALCQ.SALG,2018.09,0.68552793,REVISED,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 15 Years and Over for Total Wine,,,,
2018,Dec,ALCQ.SALG,2018.12,0.887628568,REVISED,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 15 Years and Over for Total Wine,,,,
2019,Mar,ALCQ.SALG,2019.03,0.601805462,REVISED,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 15 Years and Over for Total Wine,,,,
2019,Jun,ALCQ.SALG,2019.06,0.663245145,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 15 Years and Over for Total Wine,,,,
2019,Sep,ALCQ.SALG,2019.09,0.670228641,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 15 Years and Over for Total Wine,,,,
2019,Dec,ALCQ.SALG,2019.12,0.831755474,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 15 Years and Over for Total Wine,,,,
2020,Mar,ALCQ.SALG,2020.03,0.587429638,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 15 Years and Over for Total Wine,,,,
2020,Jun,ALCQ.SALG,2020.06,0.679774003,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 15 Years and Over for Total Wine,,,,
2020,Sep,ALCQ.SALG,2020.09,0.73487627,PROVISIONAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 15 Years and Over for Total Wine,,,,
2020,Dec,ALCQ.SALG,2020.12,0.829008261,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 15 Years and Over for Total Wine,,,,
2021,Mar,ALCQ.SALG,2021.03,0.520326163,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 15 Years and Over for Total Wine,,,,
2021,Jun,ALCQ.SALG,2021.06,0.618986773,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 15 Years and Over for Total Wine,,,,
2021,Sep,ALCQ.SALG,2021.09,0.754535383,PROVISIONAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 15 Years and Over for Total Wine,,,,
2021,Dec,ALCQ.SALG,2021.12,0.797808869,PROVISIONAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 15 Years and Over for Total Wine,,,,
2022,Mar,ALCQ.SALG,2022.03,0.551976563,PROVISIONAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 15 Years and Over for Total Wine,,,,
2022,Jun,ALCQ.SALG,2022.06,0.572850802,PROVISIONAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 15 Years and Over for Total Wine,,,,
2022,Sep,ALCQ.SALG,2022.09,0.653276287,PROVISIONAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 15 Years and Over for Total Wine,,,,
2022,Dec,ALCQ.SALG,2022.12,0.749979313,PROVISIONAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 15 Years and Over for Total Wine,,,,
2004,Mar,ALCQ.SALH,2004.03,0.61615699,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Wine,,,,
2004,Jun,ALCQ.SALH,2004.06,0.716945705,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Wine,,,,
2004,Sep,ALCQ.SALH,2004.09,0.767850446,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Wine,,,,
2004,Dec,ALCQ.SALH,2004.12,0.981102204,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Wine,,,,
2005,Mar,ALCQ.SALH,2005.03,0.649495334,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Wine,,,,
2005,Jun,ALCQ.SALH,2005.06,0.762685711,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Wine,,,,
2005,Sep,ALCQ.SALH,2005.09,0.809724336,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Wine,,,,
2005,Dec,ALCQ.SALH,2005.12,1.00789157,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Wine,,,,
2006,Mar,ALCQ.SALH,2006.03,0.693176646,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Wine,,,,
2006,Jun,ALCQ.SALH,2006.06,0.741583481,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Wine,,,,
2006,Sep,ALCQ.SALH,2006.09,0.838319714,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Wine,,,,
2006,Dec,ALCQ.SALH,2006.12,1.067222204,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Wine,,,,
2007,Mar,ALCQ.SALH,2007.03,0.731243513,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Wine,,,,
2007,Jun,ALCQ.SALH,2007.06,0.796527477,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Wine,,,,
2007,Sep,ALCQ.SALH,2007.09,0.802899768,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Wine,,,,
2007,Dec,ALCQ.SALH,2007.12,0.915318474,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Wine,,,,
2008,Mar,ALCQ.SALH,2008.03,0.634410189,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Wine,,,,
2008,Jun,ALCQ.SALH,2008.06,0.734986752,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Wine,,,,
2008,Sep,ALCQ.SALH,2008.09,0.75036671,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Wine,,,,
2008,Dec,ALCQ.SALH,2008.12,1.159780058,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Wine,,,,
2009,Mar,ALCQ.SALH,2009.03,0.674433399,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Wine,,,,
2009,Jun,ALCQ.SALH,2009.06,0.788206734,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Wine,,,,
2009,Sep,ALCQ.SALH,2009.09,0.744083744,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Wine,,,,
2009,Dec,ALCQ.SALH,2009.12,1.0663668,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Wine,,,,
2010,Mar,ALCQ.SALH,2010.03,0.770169575,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Wine,,,,
2010,Jun,ALCQ.SALH,2010.06,0.768397024,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Wine,,,,
2010,Sep,ALCQ.SALH,2010.09,0.768115015,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Wine,,,,
2010,Dec,ALCQ.SALH,2010.12,1.172334094,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Wine,,,,
2011,Mar,ALCQ.SALH,2011.03,0.684598458,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Wine,,,,
2011,Jun,ALCQ.SALH,2011.06,0.772695052,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Wine,,,,
2011,Sep,ALCQ.SALH,2011.09,0.821956636,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Wine,,,,
2011,Dec,ALCQ.SALH,2011.12,0.964499243,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Wine,,,,
2012,Mar,ALCQ.SALH,2012.03,0.703276784,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Wine,,,,
2012,Jun,ALCQ.SALH,2012.06,0.77838751,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Wine,,,,
2012,Sep,ALCQ.SALH,2012.09,0.766153945,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Wine,,,,
2012,Dec,ALCQ.SALH,2012.12,1.003053163,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Wine,,,,
2013,Mar,ALCQ.SALH,2013.03,0.738074728,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Wine,,,,
2013,Jun,ALCQ.SALH,2013.06,0.797338635,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Wine,,,,
2013,Sep,ALCQ.SALH,2013.09,0.752288357,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Wine,,,,
2013,Dec,ALCQ.SALH,2013.12,0.962480926,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Wine,,,,
2014,Mar,ALCQ.SALH,2014.03,0.751242944,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Wine,,,,
2014,Jun,ALCQ.SALH,2014.06,0.788667596,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Wine,,,,
2014,Sep,ALCQ.SALH,2014.09,0.775544708,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Wine,,,,
2014,Dec,ALCQ.SALH,2014.12,1.047107152,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Wine,,,,
2015,Mar,ALCQ.SALH,2015.03,0.667259563,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Wine,,,,
2015,Jun,ALCQ.SALH,2015.06,0.757588288,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Wine,,,,
2015,Sep,ALCQ.SALH,2015.09,0.739377048,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Wine,,,,
2015,Dec,ALCQ.SALH,2015.12,0.922000363,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Wine,,,,
2016,Mar,ALCQ.SALH,2016.03,0.708783359,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Wine,,,,
2016,Jun,ALCQ.SALH,2016.06,0.745411187,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Wine,,,,
2016,Sep,ALCQ.SALH,2016.09,0.779929515,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Wine,,,,
2016,Dec,ALCQ.SALH,2016.12,0.914272717,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Wine,,,,
2017,Mar,ALCQ.SALH,2017.03,0.68770493,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Wine,,,,
2017,Jun,ALCQ.SALH,2017.06,0.710879821,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Wine,,,,
2017,Sep,ALCQ.SALH,2017.09,0.735126517,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Wine,,,,
2017,Dec,ALCQ.SALH,2017.12,0.980198983,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Wine,,,,
2018,Mar,ALCQ.SALH,2018.03,0.645098742,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Wine,,,,
2018,Jun,ALCQ.SALH,2018.06,0.703266174,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Wine,,,,
2018,Sep,ALCQ.SALH,2018.09,0.719664964,REVISED,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Wine,,,,
2018,Dec,ALCQ.SALH,2018.12,0.931398827,REVISED,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Wine,,,,
2019,Mar,ALCQ.SALH,2019.03,0.631281519,REVISED,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Wine,,,,
2019,Jun,ALCQ.SALH,2019.06,0.695654109,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Wine,,,,
2019,Sep,ALCQ.SALH,2019.09,0.702869193,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Wine,,,,
2019,Dec,ALCQ.SALH,2019.12,0.871930573,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Wine,,,,
2020,Mar,ALCQ.SALH,2020.03,0.615617846,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Wine,,,,
2020,Jun,ALCQ.SALH,2020.06,0.712330676,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Wine,,,,
2020,Sep,ALCQ.SALH,2020.09,0.769982745,PROVISIONAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Wine,,,,
2020,Dec,ALCQ.SALH,2020.12,0.86850185,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Wine,,,,
2021,Mar,ALCQ.SALH,2021.03,0.545085099,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Wine,,,,
2021,Jun,ALCQ.SALH,2021.06,0.648473516,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Wine,,,,
2021,Sep,ALCQ.SALH,2021.09,0.790551915,PROVISIONAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Wine,,,,
2021,Dec,ALCQ.SALH,2021.12,0.835959075,PROVISIONAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Wine,,,,
2022,Mar,ALCQ.SALH,2022.03,0.578467257,PROVISIONAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Wine,,,,
2022,Jun,ALCQ.SALH,2022.06,0.600502926,PROVISIONAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Wine,,,,
2022,Sep,ALCQ.SALH,2022.09,0.685005909,PROVISIONAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Wine,,,,
2022,Dec,ALCQ.SALH,2022.12,0.786534746,PROVISIONAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 18 Years and Over for Total Wine,,,,
2004,Mar,ALCQ.SALI,2004.03,0.641438791,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Wine,,,,
2004,Jun,ALCQ.SALI,2004.06,0.746342451,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Wine,,,,
2004,Sep,ALCQ.SALI,2004.09,0.79925613,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Wine,,,,
2004,Dec,ALCQ.SALI,2004.12,1.021034796,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Wine,,,,
2005,Mar,ALCQ.SALI,2005.03,0.67578422,FINAL,Litres,0,Alcohol Available for Consumption - ALC,Litres of Alcohol Per Head of Population - by alcohol type,Total N.Z. Population 20 Years and Over for Total Wine,,,,
