title,artist,album,danceable, not_danceable, genre_cla, genre_dan, genre_hip, genre_jaz, genre_pop, genre_rhy, genre_roc, genre_spe,mood_cluster1,mood_cluster2,mood_cluster3,mood_cluster4,mood_cluster5, timbre_bright, timbre_dark, instrumental, voice, loudness,bpm,spotify_url,genre,mood,timbre,instrumental,tempo,danceability
Act 2 - Scene 2 - Ogny Suo Aver Tal Femmina,Giuseppe Verdi,"The Complete Studio Recordings 1949-1969 (Disc 13: Verdi: La Traviata (Maria Callas, Coro Cetra Orchestra Sinfonica Di Torino Della RAI; Gabriele Santini)",0.873986899853,0.12601312995,0.6948182582860000,0.00227897195145,0.00575812533498,0.221188679338,0.0248214937747,0.033883042633500000,0.005595281254500000,0.0116561697796,0.0461239740252,0.227377548814,0.317876815796,0.3652658164500000,0.0433558262885,0.928901016712,0.0710989609361,0.0902240276337,0.909775972366,0.840326011181,108.92712402300000,Not Found,2,13,15,18,20,0
I Am the Sky,Bonnie Prince Billy,Blue Lotus Feet,0.999999880791,1.00000008274E-07,0.655239760876,0.00877929944545,0.0339128524065,0.135288462043,0.020090075209700000,0.0830765068531,0.006757518276570000,0.05685551837090000,0.0772226452827,0.0444035679102,0.227747857571,0.0306320842355,0.6199938654900000,0.954223036766,0.0457769520581,0.000208094890695,0.999791920185,0.0837379172444,109.08579254200000,Not Found,2,14,15,18,19,0
untitled,Den Sorte Skole,Lektion #1,0.642451405525,0.357548564672,0.238497033715,0.032542880624500000,0.17306824028500000,0.16460749507,0.110988922417,0.116017967463,0.103506669402,0.060770791024,0.228243649006,0.23628769815,0.0598930753767,0.223725557327,0.251850038767,0.967992901802,0.0320071205497,0.8925822377200000,0.107417784631,0.646056175232,109.32821655300000,Not Found,2,14,15,17,19,0
"Two Pieces: Lento n E-flat minor, JS 76",Jean Sibelius,"The Sibelius Edition, Volume 6: Violin & Piano",0.597446799278,0.402553230524,0.8452784419060000,0.0011716572335,0.006369735114280000,0.12983024120300000,0.00602467078716,0.00792043097317,0.000383747334126,0.003021062351760000,0.0772226452827,0.0444035679102,0.227747857571,0.0306320842355,0.6199938654900000,0.28800663352,0.711993396282,1.0,1.81925248199E-08,0.117541268468,109.338577271,spotify:track:12FEko0UXflb9c9ntfOTYW,2,14,16,17,19,0
Escape,David Newman,Serenity,0.964941680431,0.035058293491600000,0.6416425704960000,0.0160652324557,0.035551056265800000,0.110518313944,0.0906158313155,0.0588495396078,0.020657664164900000,0.0260998085141,0.0772226452827,0.0444035679102,0.227747857571,0.0306320842355,0.6199938654900000,0.00977841764688,0.990221560001,0.129305571318,0.8706944584850000,0.233408853412,109.35760498,spotify:track:4slzlXGDSXKO5eksXOeGXB,2,14,16,18,19,0
Carnival of Fools,Primal Scream,Chaosmosis,0.800612330437,0.199387654662,0.20616444945300000,0.07627764344220000,0.163539111614,0.136574044824,0.183912739158,0.170553639531,0.036304756999,0.026673624292,0.07372733950610000,0.119036898017,0.344236284494,0.377698391676,0.0853011012077,0.967069625854,0.0329303555191,0.0385542698205,0.961445748806,0.860115647316,109.55680847200000,spotify:track:4S5zwfREhXNjjZl4yXj9ht,2,13,15,18,19,0
"Act 2 - Venite, Signorina",Gioachino Rossini,"The Complete Studio Recordings 1949-1969 (Disc 39: Rossini: Il Barbiere Di Siviglia (Maria Callas, Philharmonia Orchestra And Chorus; Alceo Galliera)",0.8787024021150000,0.121297568083,0.850441098213,0.00097413349431,0.0149422260001,0.0325726903975,0.00278954207897,0.0755826830864,0.00104700308293,0.0216506253928,0.0441163592041,0.216576591134,0.329814046621,0.23413720727,0.175355792046,0.900002062321,0.0999979674816,0.0208094995469,0.979190528393,0.0261604115367,109.737716675,spotify:track:5eRtryMvUrmgXdGJ9JR1Xl,2,12,15,18,19,0
Je veux marier,Leo Soileau,The Early Recordings of Leo Soileau: Early American Cajun Music,0.952435135841,0.0475648455322,0.5636440515520000,0.00601045414805,0.00742485420778,0.07972536981110000,0.180004790425,0.0549205169082,0.0821233093739,0.0261466801167,0.056980021297900000,0.469248384237,0.246281817555,0.17991678416700000,0.0475729964674,0.931859254837,0.0681407377124,0.51583647728,0.48416352272,0.765021383762,109.834999084,spotify:track:4HfzWYL2PrHMkuCakRepUj,2,11,15,17,19,0
"Act 1 - Scene 1 - Cruda, Funesta Smania",Gaetano Donizetti,The Complete Studio Recordings 1949-1969 (Disc 5: Donizetti: Lucia Di Lammermoor),0.5921771526340000,0.407822847366,0.896537721157,0.00189146969933,0.007629244588320000,0.0370121188462,0.009470003657040000,0.008797283284370000,0.0143034337088,0.0243587065488,0.0618332177401,0.240284875035,0.166814297438,0.438589423895,0.0924781933427,0.381237208843,0.618762791157,0.280585557222,0.71941447258,0.512270390987,110.335044861,Not Found,2,13,16,18,19,0
"Ghosts of the Gulag, Part IV",Raz Mesinai,Cyborg Acoustics,0.569242179394,0.430757790804,0.269451916218,0.0287772752345,0.203706562519,0.133086338639,0.064359664917,0.199741914868,0.0334026440978,0.06747366487980000,0.082940235734,0.08277401328090000,0.181194394827,0.0532650761306,0.599826276302,0.0238127298653,0.976187288761,1.0,6.13279038664E-10,0.112900622189,110.36992645300000,Not Found,2,14,16,17,19,0
"Atto III - Presto! Su, Mario! Mario! Su! Presto! Andiam!",Giacomo Puccini,"The Complete Studio Recordings 1949-1969 (Disc 66: Puccini : Tosca (Maria Callas, Orchestre De La Société Des Concerts Du Conservatoire ; Georges Prêtre)",0.999999880791,1.00000008274E-07,0.405658781528,0.0194376055151,0.0867129415274,0.302560150623,0.0832632631063,0.07969512790440000,0.0172608345747,0.0054113087244300000,0.0772226452827,0.0444035679102,0.227747857571,0.0306320842355,0.6199938654900000,0.07282491773370000,0.927175104618,0.123701401055,0.876298606396,0.7536095380780000,110.611465454,Not Found,2,14,16,18,19,0
Gary Gilmores Eyes,The London Punkharmonic Orchestra,Classical Punk!,0.678555369377,0.32144466042500000,0.332132667303,0.0104413852096,0.009420439600940000,0.169548720121,0.164104774594,0.187880963087,0.119911313057,0.0065597165375900000,0.0816802531481,0.12693016231100000,0.377156794071,0.381101578474,0.0331312008202,1.0,1.25051657918E-08,0.913147091866,0.0868529304862,0.835713922977,110.62071991,spotify:track:3XCoSoiYTLEkihyneCj71n,2,13,15,17,19,0
Im Leaving You (Commit a Crime),Howlin Wolf,Moanin at Midnight: 20 Blues Classics,0.8434945344920000,0.156505435705,0.801474034786,0.0049327830784,0.0050254794769,0.09753523021940000,0.0144539028406,0.0134113030508,0.0601322688162,0.0030349970329600000,0.11931026727,0.16174624860300000,0.119161255658,0.299087613821,0.300694614649,0.999998748302,1.25945416585E-06,0.10370092839,0.8962990641590000,0.960337877274,110.730163574,Not Found,2,14,15,18,19,0
Qinghai Lullaby,Hanggai,Baifang,0.999999880791,1.00000008274E-07,0.753165841103,0.004907917696980000,0.012252881191700000,0.128760293126,0.008889304474,0.037606701254800000,0.00294777168892,0.0514692924917,0.0772226452827,0.0444035679102,0.227747857571,0.0306320842355,0.6199938654900000,0.981356024742,0.0186439994723,0.014077439904200000,0.985922574997,0.743329286575,110.891113281,spotify:track:04CB8RUgjMJpGTStkO97o0,2,14,15,18,19,0
Waltz IV from Valses nobles et sentimentales,Maurice Ravel,Piano Dance: A 20th-Century Portrait,0.999999880791,1.00000008274E-07,0.941077232361,0.00124391482677,0.00308494782075,0.0207159239799,0.00456680124626,0.00503049977124,0.00129277724773,0.0229879133403,0.0772226452827,0.0444035679102,0.227747857571,0.0306320842355,0.6199938654900000,0.0155874118209,0.984412610531,0.999999940395,3.35199388246E-08,0.49264895916,110.92324066200000,Not Found,2,14,16,17,19,0
Tie-Dye,Tindersticks,Tindersticks,0.7245661020280000,0.275433897972,0.203154087067,0.0740474462509,0.160427942872,0.150563314557,0.0627181082964,0.171987518668,0.126490324736,0.050611250102500000,0.24461387097800000,0.176177576184,0.183147147298,0.116630405188,0.279430985451,0.970301628113,0.0296983644366,0.968110382557,0.0318896360695,0.754978716373,111.01245880100000,Not Found,2,14,15,17,19,0
This Thing Called Love,Esquerita,Vintage Voola,0.783967673779,0.21603231132,0.397843927145,0.005092221312220000,0.017605036497100000,0.374666035175,0.0111340265721,0.109245918691,0.0471089184284,0.037303902208800000,0.0831098631024,0.309946864843,0.276221185923,0.297228515148,0.0334935635328,0.990025401115,0.00997461844236,0.235583841801,0.7644161581990000,0.921020030975,111.012657166,spotify:track:3E8nfRFRXrYwkbxSks9baU,2,11,15,18,19,0
Where Shall I Be?,Blind Lemon Jefferson,"Complete Recorded Works in Chronological Order, Volume 2: 1927",0.610333502293,0.389666497707,0.960734546185,0.000405761122238,0.00206957710907,0.00393646676093,0.00148366182111,0.00418063113466,0.00267416494898,0.0245151855052,0.0488433428109,0.231247723103,0.306888282299,0.178092747927,0.234927907586,0.997170567513,0.00282940990292,0.08025366812940000,0.919746339321,0.595790863037,111.44938659700000,spotify:track:3QYFoY0UeKZKuwjuVgeY5E,2,12,15,18,19,0
Poem Without Words I: The Third Meeting,Anne Clark,Hopeless Cases,0.999999880791,1.00000008274E-07,0.254507184029,0.0213932413608,0.0162786394358,0.0891611725092,0.254231274128,0.251014381647,0.0837787389755,0.0296353437006,0.0772226452827,0.0444035679102,0.227747857571,0.0306320842355,0.6199938654900000,0.286710977554,0.713289022446,0.623834729195,0.376165270805,0.384697288275,111.502838135,Not Found,2,14,16,17,19,0
A Fellow Needs a Girl,Frank Sinatra,Golden Greats,0.999852836132,0.000147143262438,0.891591131687,0.00239554583095,0.0065843379125,0.0312533415854,0.005307706072930000,0.0216304175556,0.00220930553041,0.0390282124281,0.0772226452827,0.0444035679102,0.227747857571,0.0306320842355,0.6199938654900000,0.210630536079,0.789369463921,0.224539116025,0.775460898876,0.34719571471200000,112.326049805,spotify:track:7p5OQ14GRSunIjKzukzSyX,2,14,16,18,19,0
Limbo,Uneven Structure,Februus,0.77917432785,0.22082564234700000,0.743572175503,0.00170310644899,0.00386910187081,0.16900627315000000,0.00226026913151,0.00989655498415,0.00229556951672,0.06739696860310000,0.102748379111,0.0947202444077,0.509421050549,0.177684769034,0.115425534546,0.184308841825,0.8156911730770000,0.956991374493,0.043008599430300000,0.979263961315,112.34686279300000,spotify:track:6n6qRSg27rRdQIJxWETzrG,2,12,16,17,19,0
Collatinas Folly,Broadcast,Berberian Sound Studio,0.913550019264,0.0864500030875,0.954818725586,0.000918644538615,0.00142906350084,0.028701255098,0.00615319982171,0.00329422368668,0.0008512338390570000,0.00383364432491,0.0502187497914,0.291138976812,0.40607252717,0.223731711507,0.0288380552083,0.967699825764,0.0323001742363,0.999999940395,6.11945125684E-08,0.940193831921,112.45908355700000,spotify:track:38tb8p35vbWiw5iXMMFl01,2,12,15,17,19,0
Fiddle Medley,Rankin Family,The Rankin Family,0.611552894115,0.388447105885,0.86611866951,0.00305123650469,0.00716715957969,0.0602791905403,0.0194458067417,0.0379456542432,0.00390516757034,0.00208709877916,0.0894859954715,0.404028773308,0.199608772993,0.17827911675,0.128597334027,0.996865749359,0.00313425762579,0.987285375595,0.0127146355808,0.907189548016,112.59165191700000,spotify:track:6ZPsQHDYOem2oxBGpmHAtw,2,11,15,17,19,0
Tonight Will Be Fine,The Sundowners,Goat Songs,0.995670258999,0.00432973401621,0.305055499077,0.018783299252400000,0.0254332628101,0.206405267119,0.16532869637,0.198550850153,0.0523412115872,0.0281019285321,0.0489662997425,0.168290555477,0.319600105286,0.407167047262,0.055976014584300000,0.989466190338,0.0105338320136,0.16693328321000000,0.8330667018890000,0.8083574771880000,112.975593567,Not Found,2,13,15,18,19,0
Brittle People,Renaldo & The Loaf,Play Struve And Sneff,0.755127847195,0.244872152805,0.34793698787700000,0.0155100859702,0.045092526823300000,0.083517998457,0.179014250636,0.124199233949,0.133779987693,0.0709489360452,0.125279158354,0.23071809113,0.185439154506,0.276138305664,0.182425290346,0.375140696764,0.624859333038,0.0264749471098,0.973525047302,0.748412489891,112.98248291,spotify:track:6PV9cEw9y6Inucld9uPhiW,2,13,16,18,19,0
An Art to Make Dust of All Things,The Inward Circles,Nimrod is Lost in Orion and Osyris in the Doggestarre,0.999999880791,1.00000008274E-07,0.891125977039,0.00696527119726,0.011790368706,0.0369275584817,0.0075418218039,0.022224210202700000,0.00970115326345,0.0137236369774,0.0772226452827,0.0444035679102,0.227747857571,0.0306320842355,0.6199938654900000,0.00224069529213,0.997759282589,1.0,1.22288601467E-09,0.103029891849,113.254524231,spotify:track:7qof89tFhfNG6mmAm160ct,2,14,16,17,19,0
"Francesca da Rimini, op. 32: Symphonic Fantasia after Dante",Peter Ilyich Tchaikovsky,The Symphonies,0.999999880791,1.00000008274E-07,0.753267228603,0.0046664038673,0.0324937552214,0.120828680694,0.00897581223398,0.06620402634140000,0.00272727035917,0.010836842469900000,0.0772226452827,0.0444035679102,0.227747857571,0.0306320842355,0.6199938654900000,0.00909674819559,0.990903258324,0.999998629093,1.34509525651E-06,0.00015681839431600000,114.144462585,Not Found,2,14,16,17,19,0
King of the Couch,Mojo Nixon and Skid Roper,Mojo Nixon and Skid Roper,0.7054318785670000,0.294568091631,0.421300768852,0.0176248848438,0.0515855923295,0.06825210154060000,0.0607610307634,0.111735023558,0.203332051635,0.06540854275230000,0.11804318428,0.258943557739,0.100170180202,0.277189105749,0.245653957129,0.99113881588,0.00886118039489,0.240712404251,0.7592875957490000,0.874274075031,114.301330566,spotify:track:7JsBc2QZm54UdWKP7zQ9NB,2,13,15,18,19,0
Its Just Terrible,Kalin Twins,When,0.521610736847,0.478389263153,0.440992921591,0.00771921314299,0.0233854632825,0.0983516201377,0.14466071128800000,0.212928563356,0.0242492109537,0.0477122850716,0.0505143813789,0.32678976655,0.382509618998,0.166278466582,0.07390778511760000,0.642794370651,0.357205599546,0.0436148419976,0.956385135651,0.7639617919920000,114.37812042200000,spotify:track:1N5BYIYsJvqyG0Ruk0busp,2,12,15,18,19,0
Sapna Mera Toot Gaya,Rahul Dev Burman,The Rough Guide to Bollywood Legends: Asha Bhosle,0.51298725605,0.487012773752,0.8607172966,0.000601191946771,0.00187355070375,0.021929724142,0.00245425477624,0.11013263464000000,0.00142718327697,0.0008641892345620000,0.0856627747416,0.137309476733,0.143984630704,0.0946141853929,0.538428902626,0.979772090912,0.0202278792858,0.533185958862,0.466814041138,0.819315731525,114.493453979,Not Found,2,14,15,17,19,0
untitled,Wayne Gratz,Blue Ridge,0.999999880791,1.00000008274E-07,0.281088024378,0.0459843240678,0.0221048872918,0.161389738321,0.14200527966000000,0.248537927866,0.0678598210216,0.0310300067067,0.0772226452827,0.0444035679102,0.227747857571,0.0306320842355,0.6199938654900000,0.957201659679,0.0427983179688,0.625652432442,0.374347537756,0.900632560253,114.613212585,Not Found,2,14,15,17,19,0
Pour les oiseaux (variation 2),Sylvain Chauveau,Des plumes dans la tête,0.999999880791,1.00000008274E-07,0.646541953087,0.0006529162055810000,0.0043604336679,0.324781805277,0.000554029713385,0.00253168283962,0.000854756333865,0.019722448661900000,0.0772226452827,0.0444035679102,0.227747857571,0.0306320842355,0.6199938654900000,0.208565026522,0.791434943676,0.999984323978,1.56693931785E-05,0.06479731947180000,114.730033875,spotify:track:0VWh9y0gMUp6GyQhh3goeK,2,14,16,17,19,0
"Kantate, BWV 28 Gottlob! Nun Geht Das Jahr Zu Ende: III. Recitativo (Arioso: Basso) So Spricht Der Herr",Johann Sebastian Bach,"Bach: Hänssler Edt. Vol.3: Kantaten, BWV 27-37 (Disc1)",0.608084976673,0.391915053129,0.819567263126,0.00238597532734,0.0480094365776,0.0975164696574,0.0041506299749,0.00628264108673,0.00590806081891,0.0161795075983,0.0821971669793,0.254729449749,0.241157382727,0.302019268274,0.119896747172,0.093220308423,0.906779706478,0.686645328999,0.313354700804,0.583949446678,114.85954284700000,Not Found,2,13,16,17,19,0
Spanish Counting (2),The Conet Project,Recordings of Shortwave Numbers Stations,0.965617597103,0.0343824252486,0.8815593123440000,0.00135584815871,0.0161844529212,0.0421678051353,0.00255574192852,0.00678007025272,0.013818923384,0.035577833652500000,0.08317338675260000,0.0463798195124,0.204642280936,0.0329756215215,0.632828891277,0.263426750898,0.7365732192990000,0.999998986721,1.01653358797E-06,0.8297324776650000,115.317726135,spotify:track:0kSFTnEGSMFBCDes2lwT0L,2,14,16,17,19,0
Untitled,Desiderii Marginis,Seven Sorrows,0.999999880791,1.00000008274E-07,0.8987832665440000,0.00877847336233,0.0158251915127,0.0156602077186,0.0107043795288,0.0165099427104,0.0189172625542,0.0148212630302,0.0772226452827,0.0444035679102,0.227747857571,0.0306320842355,0.6199938654900000,0.0466734059155,0.953326582909,0.999989271164,1.07219066194E-05,0.706177890301,116.495674133,spotify:track:1K0XXaKzn0T7Uz99B40GP9,2,14,16,17,19,0
Lets Rab,The Donnas,The Donnas,0.746103227139,0.253896802664,0.397714495659,0.0233530551195,0.0410881750286,0.0518569946289,0.0811695978045,0.0601525865495,0.305428534746,0.0392365455627,0.219840794802,0.257483333349,0.0630259513855,0.156135246158,0.303514659405,0.35386013984700000,0.646139860153,0.355907261372,0.644092738628,0.963118910789,116.88954162600000,spotify:track:6LilsDlWDiBtl3VtPwgz6k,2,14,16,18,19,0
Des plumes dans la tête,Sylvain Chauveau,Des plumes dans la tête,0.999999880791,1.00000008274E-07,0.664877414703,0.008697338402270000,0.0052103404887,0.22408233583,0.0398661717772,0.0312559530139,0.0186268407851,0.00738360080868,0.0772226452827,0.0444035679102,0.227747857571,0.0306320842355,0.6199938654900000,0.0506941340864,0.949305891991,0.999999880791,1.02553343595E-07,0.8718888759610000,117.002571106,spotify:track:6WSd1t0mT34kgcGUSe3qTR,2,14,16,17,19,0
Less Exciting,Petter,Some Polyphony,0.652737319469,0.347262680531,0.349764555693,0.0203237496316,0.0627700760961,0.057174958288700000,0.349661409855,0.0601355955005,0.0928841680288,0.00728548783809,0.0551029369235,0.0880245566368,0.291895419359,0.195541217923,0.369435876608,0.026660911738900000,0.973339080811,0.812977313995,0.187022656202,0.0192833263427,117.046646118,spotify:track:0iRTh3gSOA6z1RIlfqLoUz,2,14,16,17,19,0
Canción y danza no. 6,Federico Mompou,Piano Dance: A 20th-Century Portrait,0.997934758663,0.00206526159309,0.955164432526,0.000762343930546,0.00267611793242,0.0265066996217,0.00111633096822,0.0024925379548200000,0.00044413266005,0.010837404057400000,0.0772226452827,0.0444035679102,0.227747857571,0.0306320842355,0.6199938654900000,0.129007220268,0.870992779732,0.999999821186,1.54294866661E-07,0.0638261735439,117.19212341300000,spotify:track:2JHpLlRRhBak9CoWSQ8m84,2,14,16,17,19,0
Nicks Boogie,Pink Floyd,Tonite Lets All Make Love in London... Plus,0.5985894799230000,0.401410490274,0.436133682728,0.0198469031602,0.104415014386,0.135135680437,0.0768132060766,0.131288677454,0.0476167909801,0.0487500540912,0.07623317092660000,0.0459476150572,0.224359095097,0.0314686410129,0.621991455555,0.194250181317,0.805749833584,0.999985694885,1.42959161167E-05,0.289471328259,117.234771729,Not Found,2,14,16,17,19,0
Alaskan Lashes,Benoît Pioulard,Flocks,0.753679156303,0.246320813894,0.909709453583,0.00204646075144,0.00541206728667,0.00328964274377,0.00389669393189,0.0054027321748400000,0.0258021987975,0.0444407723844,0.066387437284,0.0943817719817,0.186028242111,0.0923616960645,0.5608408451080000,0.0207582432777,0.979241728783,0.977408111095,0.0225918870419,0.93430519104,117.38289642300000,Not Found,2,14,16,17,19,0
The Ghosts of My Betrayal,Canaan,A Calling to Weakness,0.994783699512,0.00521632563323,0.996919572353,0.000126198981889,0.000143465818837,0.00016656208026700000,4.23628662247E-05,0.000721260439605,0.000278099090792,0.00160246575251,0.0177204776555,0.0419347211719,0.25965249538400000,0.0270016379654,0.653690636158,0.5,0.5,0.745654404163,0.254345566034,0.931167960167,117.486274719,Not Found,2,14,16,17,19,0
And the Angels Sing,Benny Goodman,The Very Best of Benny Goodman,0.563054800034,0.436945170164,0.608561098576,0.00759522616863,0.0421158820391,0.0984740927815,0.0224756076932,0.100844964385,0.010328002274,0.109605103731,0.0933040231466,0.147648856044,0.169670775533,0.175649017096,0.41372731328,0.945475041866,0.054524961859,0.996405422688,0.0035945673007500000,0.917492449284,117.503852844,spotify:track:6N2I2nV6hNWtjW9Exqkhb4,2,14,15,17,19,0
"Suite No 1 En Do Majeur Pour Flûte, Dessus De Viole & Clavecin - Menuet",Marin Marais,Marais: Sonnerie De Sainte-Genevieve Du Mont De Paris - Suites Pour Violes,0.995435416698,0.0045646121725400000,0.6663951873780000,0.00398975983262,0.00958445202559,0.230733975768,0.0231886990368,0.0419926084578,0.00423156563193,0.0198837462813,0.0305129140615,0.192738816142,0.555649101734,0.07559072226290000,0.145508423448,0.5,0.5,0.935097575188,0.0649024546146,0.6421307325360000,117.567245483,Not Found,2,12,16,17,19,0
Leaving the Arena of Anthropology,Hella,Church Gone Wild / Chirpin Hard (disc 1: Church Gone Wild),0.730684757233,0.269315212965,0.365908384323,0.0523186102509,0.0679335743189,0.0696873888373,0.113387443125,0.0421008989215,0.264773547649,0.0238901376724,0.06957577914,0.33978098630900000,0.0333012007177,0.453512847424,0.103829182684,0.840778887272,0.15922114253,0.0119544472545,0.988045573235,0.132465302944,117.63256835900000,spotify:track:7oYlp7PvwtpSiTK5QIJK5r,2,13,15,18,19,0
"Variations Goldberg, BWV 988: Variatio 25 a 2 Clav. Adagio",Johann Sebastian Bach,Variations Goldberg,0.7821971178050000,0.217802882195,0.496966391802,0.0102706244215,0.013866041787,0.247553944588,0.115228906274,0.0609409250319,0.0243325456977,0.030840631574400000,0.0687004774809,0.205690413713,0.546879708767,0.112266726792,0.0664626657963,0.30567041039500000,0.6943295598030000,0.99999922514,7.81598657795E-07,0.724662721157,117.65747070300000,spotify:track:1Sz5ro9ZeOHkLrM6uHvs7T,2,12,16,17,19,0
"The Nutcracker: Act II, Scene III. (c) Character Dances Divertissement - Tea (Chinese Dance)",Пётр Ильич Чайковский,The Nutcracker (Kirov Orchestra feat. conductor: Valery Gergiev),0.999999880791,1.00000008274E-07,0.5084308385850000,0.0071118008345400000,0.034496560692800000,0.107645228505,0.0303802173585,0.294172465801,0.0031506218947500000,0.0146122891456,0.0772226452827,0.0444035679102,0.227747857571,0.0306320842355,0.6199938654900000,0.7487797141080000,0.251220285892,0.522700190544,0.477299809456,0.457002460957,117.70358276400000,Not Found,2,14,15,17,19,0
Christian Zeal and Activity,John Adams,"The Chairman Dances (San Francisco Symphony Orchestra, feat. conductor: Edo de Waart)",0.999958336353,4.16559596488E-05,0.8085031509400000,0.00198753201403,0.00832424405962,0.0106210662052,0.00940981600434,0.149999931455,0.0042779315263000000,0.00687630055472,0.0772226452827,0.0444035679102,0.227747857571,0.0306320842355,0.6199938654900000,0.7308814525600000,0.26911854744,0.996158599854,0.00384137732908,0.228583693504,117.756149292,spotify:track:4IT4kkOXzzDRtaj0PjIfLX,2,14,15,17,19,0
"Étude in D major, JS 55",Jean Sibelius,"The Sibelius Edition, Volume 6: Violin & Piano",0.999999880791,1.00000008274E-07,0.899286925793,0.00150191097055,0.00706526357681,0.057884808629800000,0.00671063549817,0.017877118662,0.00057649082737,0.00909684132785,0.0772226452827,0.0444035679102,0.227747857571,0.0306320842355,0.6199938654900000,0.873794078827,0.126205891371,0.968976795673,0.0310231838375,0.344242691994,117.824455261,spotify:track:2N1l3toRLPlla1bwxxlBZP,2,14,15,17,19,0
Turbulenzen,Achim Reichel,Autovision,0.999999880791,1.00000008274E-07,0.915887892246,0.00288238050416,0.00567853823304,0.0244414322078,0.00616873055696,0.00801130943,0.00312035810202,0.0338093712926,0.0772226452827,0.0444035679102,0.227747857571,0.0306320842355,0.6199938654900000,0.975245296955,0.0247546806931,0.988505065441,0.0114949392155,0.363981574774,117.91857147200000,Not Found,2,14,15,17,19,0
Outro,The Fall,The Twenty Seven Points,0.862237036228,0.137762948871,0.395989716053,0.0224810261279,0.05789301544430000,0.345815181732,0.04602811113,0.0750385224819,0.0346547067165,0.0220997426659,0.105129502714,0.257363796234,0.28277310729000000,0.111640669405,0.243092924356,0.23364636302,0.7663536667820000,0.983087062836,0.0169129613787,0.109577730298,118.57279968300000,spotify:track:1OmKlXWL7ubm9lmZMaglMT,2,12,16,17,19,0
Gelb 6,Conrad Schnitzler,Gelb,0.704955637455,0.295044362545,0.373120993376,0.013619617559,0.0791559144855,0.20504514873,0.0571533218026,0.150431022048,0.0989646017551,0.0225093699992,0.0837025269866,0.125982016325,0.282462328672,0.28637984395,0.221473291516,0.107073113322,0.892926871777,0.934928655624,0.06507132202390000,0.481450408697,119.08805847200000,spotify:track:2DmqMxVhWh29dWW6sxVCCp,2,13,16,17,19,0
No Escape,Jerry Goldsmith,Planet of the Apes,0.999999880791,1.00000008274E-07,0.26348862052,0.017674498260000000,0.140410408378,0.182856187224,0.0489349551499,0.189829200506,0.0535268224776,0.103279314935,0.0772226452827,0.0444035679102,0.227747857571,0.0306320842355,0.6199938654900000,0.00724153220654,0.992758452892,0.999998867512,1.15286786695E-06,0.301809996367,119.519691467,spotify:track:4am9BrsiaWhqfpE9hxnCBG,2,14,16,17,19,0
Going to the Mill,The Chambers Brothers,New Generation,0.999999880791,1.00000008274E-07,0.97470086813,0.000416618015151,0.00478057796136,0.00897702388465,0.0014602175215300000,0.007012194488200000,0.00161854445469,0.00103394524194,0.0772226452827,0.0444035679102,0.227747857571,0.0306320842355,0.6199938654900000,0.8256389498710000,0.17436107993100000,0.0988939404488,0.901106059551,0.5387814641000000,119.631149292,Not Found,2,14,15,18,19,0
My World Is Caving In,Leroy van Dyke,Walk on By,0.533080041409,0.466919988394,0.5364876389500000,0.0163210500032,0.0062282746657700000,0.0284848064184,0.125626534224,0.0911337435246,0.17506185174000000,0.0206561088562,0.0725685879588,0.338093191385,0.215300038457,0.35931327939,0.0147248916328,0.96302729845,0.0369727127254,0.0150332637131,0.984966754913,0.92255705595,119.695960999,spotify:track:32oUQ4czsPWAKlImbSNNg3,2,13,15,18,19,0
The Forbidden Zone,Jerry Goldsmith,Planet of the Apes,0.999999880791,1.00000008274E-07,0.722039520741,0.00389342522249,0.023767262697200000,0.191931784153,0.00410906551406,0.0249946992844,0.00210747006349,0.0271567944437,0.0772226452827,0.0444035679102,0.227747857571,0.0306320842355,0.6199938654900000,0.00652762176469,0.993472397327,0.999995172024,4.81310826217E-06,0.379476070404,119.75721740700000,spotify:track:1CzE1G6uAh0JWjYwuHDGV2,2,14,16,17,19,0
39 Lashes,Acid King,Busse Woods,0.859255731106,0.140744283795,0.26552015543,0.0267649050802,0.188264638186,0.182080343366,0.0512756593525,0.135957404971,0.103300705552,0.0468361862004,0.116915680468,0.0741179436445,0.18543908,0.0527749285102,0.570752382278,0.00429344316944,0.995706558228,0.997273385525,0.0027266012039,0.812602519989,119.889694214,spotify:track:4eIMQCCbIpEwKEMtOn70zD,2,14,16,17,19,0
Crossfire,Pluto,Pluto,0.882023572922,0.117976434529,0.255493700504,0.0295523162931,0.157380372286,0.151323780417,0.08345653861760000,0.132462859154,0.147560819983,0.0427696369588,0.041895031929,0.0609224066138,0.0356811992824,0.07769577950240000,0.783805608749,0.07267069071530000,0.927329301834,0.973738610744,0.0262614060193,0.813535928726,119.935150146,Not Found,2,14,16,17,19,0
Ned Of The Hill (Eamon An Chnoic),Cherish The Ladies,New Day Dawning,0.999999880791,1.00000008274E-07,0.468709796667,0.00121993664652,0.005280629266050000,0.452715694904,0.00279141776264,0.0163400825113,0.000666641397402,0.0522758029401,0.0772226452827,0.0444035679102,0.227747857571,0.0306320842355,0.6199938654900000,0.863944530487,0.136055454612,0.464304178953,0.535695850849,0.8795288205150000,119.980415344,spotify:track:0ajXtBtw7L4Fy5ZEchqOaa,2,14,15,18,19,0
