title,artist,album,danceable, not_danceable, genre_cla, genre_dan, genre_hip, genre_jaz, genre_pop, genre_rhy, genre_roc, genre_spe,mood_cluster1,mood_cluster2,mood_cluster3,mood_cluster4,mood_cluster5, timbre_bright, timbre_dark, instrumental, voice, loudness,bpm,spotify_url,genre,mood,timbre,instrumental,tempo,danceability
Prelude to a Kiss,Nelson Rangell,Nelson Rangell,0.130071938038,0.869928061962,0.525490164757,0.0061965547502,0.0194039251655,0.289204239845,0.043463855981800000,0.080329656601,0.0112583078444,0.024653280153900000,0.0711554065347,0.183151394129,0.273454666138,0.172638878226,0.299599647522,0.216789990664,0.783209979534,0.999988138676,1.18566067613E-05,0.583926618099,111.42064666700000,spotify:track:5QobpJ7wXdwyJyaAz3YYMY,2,14,16,17,19,1
Modern Love Waltz,Philip Glass,Piano Dance: A 20th-Century Portrait,0.16782298684100000,0.832176983356,0.968148767948,0.0007268143235710000,0.00185757130384,0.0159947518259,0.0007371147512460000,0.00239471509121,0.0006136485608290000,0.00952660851181,0.0772226452827,0.0444035679102,0.227747857571,0.0306320842355,0.6199938654900000,0.07495072484020000,0.925049304962,0.999999880791,9.66255484514E-08,0.0657825097442,111.428230286,spotify:track:3jFQzWwVqrVkzAAcxXfqDl,2,14,16,17,19,1
Cirkus,King Crimson,Ladies of the Road,0.21168795228,0.7883120179180000,0.318332374096,0.0188986379653,0.0286146011204,0.138751074672,0.13177280128,0.152224317193,0.190309494734,0.021096706390400000,0.0739799588919,0.0716546773911,0.267243236303,0.0721757113934,0.514946401119,0.30311268568000000,0.69688731432,0.866323709488,0.13367626071,0.386600285769,111.43283844,spotify:track:65Eh4mSUzzgVfQUlyAguXd,2,14,16,17,19,1
Rothko Chapel 1,Morton Feldman,Rothko Chapel + Why Patterns?,9.71807457972E-06,0.999990284443,0.472698152065,0.00117372418754,0.0083645535633,0.441394776106,0.00329454289749,0.0266394112259,0.000963573984336,0.0454712696373,0.0772003233433,0.0491022653878,0.247254922986,0.034887954592700000,0.591554522514,0.029266403988,0.970733582973,0.999987244606,1.27300427266E-05,1.20323011288E-05,111.44847869900000,spotify:track:7bZ7T5Xro4uYOrX2uE213e,2,14,16,17,19,1
Taking a Chance on Love,Sonny Stitt,"Stitts Bits: The Bebop Recordings, 1949-1952",0.0304035488516,0.96959644556,0.398597210646,0.00864345580339,0.018925163894900000,0.373458147049,0.0643023401499,0.08248472213750000,0.017826218158,0.035762757062900000,0.274932026863,0.136475160718,0.140113711357,0.114484556019,0.333994537592,0.246345177293,0.753654837608,0.992922365665,0.007077604997900000,0.853028595448,111.461303711,spotify:track:7LyDZDAlJ3Nw30qgt1rpgL,2,14,16,17,19,1
A Vessel for Michael,Oöphoi & Louisa John-Krol,I Hear the Water Dreaming,0.0054266760125800000,0.994573295116,0.974549531937,0.000804513634648,0.0008768265252000000,0.00478389393538,0.00492859864607,0.0100530432537,0.00269724149257,0.00130635080859,0.0756120160222,0.048013892024800000,0.233408361673,0.0325407385826,0.610424995422,0.06016740575430000,0.939832568169,0.872691869736,0.127308130264,0.637390375137,111.50453186,spotify:track:6pgRUg1eeDSEuY1LPyASsY,2,14,16,17,19,1
"String Quartet no. 1 in F Major, op. 18/1: II. Adagio affetuoso ed appassionato",Ludwig van Beethoven,Beethoven,0.0119168031961,0.988083183765,0.956566095352,0.00185867643449,0.007773155346510000,0.0198218002915,0.00188731669914,0.00815805234015,0.00118262076285,0.00275227916427,0.0730369761586,0.0564965717494,0.271336883307,0.043125975877,0.556003570557,0.139557272196,0.860442698002,0.999995231628,4.76134209748E-06,0.000900963903405,111.57020568800000,spotify:track:0jIqc3EJVOEGCylw6MQ7gN,2,14,16,17,19,1
"Piano Sonata no. 3 in B minor, op. 58: III. Largo",Martha Argerich II,"Great Pianists of the 20th Century, Volume 3: Martha Argerich II",0.00595936179161,0.994040608406,0.91092300415,0.0007612006156710000,0.00310655101202,0.07337184995410000,0.0007049765554260000,0.00279962061904,0.000451256986707,0.0078815324232,0.0695234388113,0.06640161573890000,0.337464869022,0.0500205941498,0.476589500904,0.149825304747,0.8501746654510000,0.999999880791,1.00005451031E-07,0.00355936749838,111.60026550300000,Not Found,2,14,16,17,19,1
Blühendes Feld,Wappenbund,Zeitenwende,0.035172984004,0.964827001095,0.474497765303,0.0173930972815,0.0218340530992,0.0486220680177,0.102369658649,0.0192548558116,0.291168957949,0.024859534576500000,0.0779992491007,0.0557941012084,0.252285122871,0.0719693303108,0.541952192783,0.000737526395824,0.999262452126,0.680472970009,0.319527029991,0.775189399719,111.60697937,Not Found,2,14,16,17,19,1
"Erzulie Maketh Scent, Part III",Cecil Taylor,Erzulie Maketh Scent,0.0273186098784,0.97268140316,0.8493079543110000,0.00172877754085,0.00991012528539,0.08980496972800000,0.00906884018332,0.016282018274100000,0.00533446203917,0.0185628589243,0.0772130787373,0.04440505057570000,0.227771371603,0.0306384153664,0.6199721097950000,0.159774512053,0.840225458145,1.0,8.01245571627E-13,0.00854268297553,111.62774658200000,Not Found,2,14,16,17,19,1
Honeys In The Bathroom,54 Nude Honeys,Go-Go Cabaret (Around The World),0.477769345045,0.522230684757,0.514149606228,0.0123140336946,0.0267629474401,0.18750846386,0.0958455204964,0.0954947322607,0.043634664267300000,0.0242900177836,0.06047884747390000,0.195259302855,0.15931756794500000,0.163876950741,0.421067327261,0.191365733743,0.808634281158,0.63006234169,0.36993765831,0.8423815369610000,111.639984131,Not Found,2,14,16,17,19,1
Radio Play,John Lennon / Yoko Ono,Unfinished Music No. 2: Life With the Lions,0.0380125232041,0.961987495422,0.690652906895,0.00472552701831,0.0644945129752,0.0542110577226,0.0068358206190200000,0.0205212999135,0.00825673807412,0.150302156806,0.0748231336474,0.045104008168,0.226734668016,0.0316642746329,0.6216739416120000,0.122455790639,0.8775442242620000,0.782496392727,0.217503637075,0.670196950436,111.649513245,spotify:track:2PRKGmFFeT7x71Sa3ilxRe,2,14,16,17,19,1
2 Letter RK,The Conet Project,Recordings of Shortwave Numbers Stations,2.49080267167E-06,0.999997496605,0.8791401386260000,0.00248503661714,0.0245409756899,0.0216618161649,0.00296080508269,0.0104831196368,0.00187264708802,0.0568554438651,0.0540057346225,0.219266697764,0.174793198705,0.160453826189,0.391480535269,0.0390797145665,0.960920274258,1.0,2.59173155159E-10,0.216823711991,111.67006683300000,spotify:track:2odsLwtAr4p9PcT5nkTeFR,2,14,16,17,19,1
"Piano Quintet in F minor, op. 34: 1. Allegro non troppo",Johannes Brahms,50 Years on Decca: Original Jacket Collection,0.0102544324473,0.989745557308,0.93274730444,0.00193265336566,0.00452191568911,0.0270988456905,0.005534594412890000,0.0150646530092,0.00221249577589,0.0108875157312,0.0763863995671,0.044926997274200000,0.230183035135,0.0310314930975,0.617472052574,0.162781089544,0.837218940258,0.996068537235,0.00393145065755,0.0309415776283,111.677360535,spotify:track:4H5GeyoTkxl0brsh3tmTBn,2,14,16,17,19,1
Aurora,Stellardrone,Echoes,2.91306264444E-07,0.999999701977,0.934284389019,0.0014795990428,0.00183469685726,0.0468230620027,0.00252135144547,0.00619945023209,0.00223306706175,0.00462439283729,0.0910540893674,0.101953171194,0.33525237441100000,0.0718658342957,0.399874538183,0.0157535839826,0.984246432781,1.0,1.17710543535E-08,0.723550975323,111.72595214800000,spotify:track:1JQAWMMAqzukfWcFda8VFw,2,14,16,17,19,1
Guitar Cadenza,Roy Buchanan,A Street Called Straight,0.140171319246,0.859828650951,0.9309669137,0.00184599193744,0.02350207977,0.0223060138524,0.00205558142625,0.00335029396228,0.008918177336450000,0.00705492170528,0.0379079245031,0.0433394610882,0.247629135847,0.147531792521,0.5235916972160000,0.15934412181400000,0.840655863285,0.974403381348,0.0255966279656,0.0250407159328,111.968460083,spotify:track:6OW0UnDtipPtRSZXe5TBob,2,14,16,17,19,1
Voices,Nick Drake,A Day Gone By... CD2,3.6401979521E-12,1.0,0.5661200881,0.00895529799163,0.007830181159080000,0.129338443279,0.0680257230997,0.18179695308200000,0.026870412752,0.0110629051924,0.08264569938180000,0.0464816167951,0.233564063907,0.032233472913500000,0.605075180531,0.118192441761,0.8818075656890000,0.971815705299,0.0281842816621,0.965556383133,112.02222442600000,spotify:track:3mMSjYLAFPVhZfmv2iaPe4,2,14,16,17,19,1
Psalm LXXII:7,Current 93,How He Loved The Moon (Moonsongs for Jhonn Balance),0.114193953574,0.885806024075,0.63305914402,0.0113921938464,0.235148712993,0.0350348316133,0.00536279706284,0.026999447494700000,0.00817631650716,0.0448265708983,0.0772177577019,0.044404707849,0.227750852704,0.0306342206895,0.619992494583,0.007330624386670000,0.992669403553,0.996149539948,0.0038504875265100000,0.0619202889502,112.040054321,Not Found,2,14,16,17,19,1
Symphony no. 7 in E: III. Sehr schnell - Trio: Etwas langsamer,Pyotr Ilyich Tchaikovsky,"The Complete EMI Recordings 1946-1984, Volume 1: Orchestral",0.0314508341253,0.968549191952,0.838507533073,0.0033680894412100000,0.0123358117417,0.0785054191947,0.00803588796407,0.0493833236396,0.00458457414061,0.0052793752402100000,0.0760703757405,0.051276814192500000,0.249977558851,0.0383682884276,0.584306955338,0.203189283609,0.796810686588,0.937425017357,0.06257498264310000,0.0629631429911,112.06628418,Not Found,2,14,16,17,19,1
"Juditha Triumphans devicta Holofernes barbarie, RV644: Part 1, No 9. Aria Vultus tui vago splendori (Abra)",Antonio Vivaldi,The Complete Sacred Music (The Kings Consort & Choir feat. conductor: Robert King),3.39351019507E-10,1.0,0.5231013298030000,0.00460111862049,0.0227334983647,0.302700608969,0.00924305710942,0.0421993024647,0.00383530673571,0.0915857851505,0.0651704967022,0.05717765167360000,0.257982432842,0.054227210581300000,0.5654422044750000,0.0214472599328,0.978552758694,0.771429479122,0.228570505977,0.0306462664157,112.098701477,Not Found,2,14,16,17,19,1
"Act 3 - Son Salvo, Alfin Son Salvo",Vincenzo Bellini,"The Complete Studio Recordings 1949-1969 (Disc 8: Bellini: I Puritani (Maria Callas, Coro E Orchestra Del Teatro Alla Scala, Tullio Serafin)",0.0385167896748,0.961483240128,0.814533889294,0.003225910943,0.0151008432731,0.101015642285,0.016649313271000000,0.032586604356800000,0.00399762066081,0.0128901889548,0.0979848876595,0.251065552235,0.186828374863,0.157979175448,0.306141972542,0.0750910490751,0.924908936024,0.853565335274,0.146434679627,0.00627588201314,112.14114379900000,spotify:track:1WoFB7M3pGFH2ywaRDdT6g,2,14,16,17,19,1
A Bridge Between Two Drums,Wilt,Wither,0.228842318058,0.771157681942,0.626516878605,0.00882831774652,0.0273553710431,0.028547268360900000,0.027584079653,0.023670617491000000,0.195535138249,0.061962302774200000,0.057550087571100000,0.0449194200337,0.151713356376,0.06492570787670000,0.6808914542200000,0.0402373597026,0.959762632847,0.958807051182,0.0411929786205,0.946056008339,112.166931152,Not Found,2,14,16,17,19,1
Beach Weak,Car Seat Headrest,3,0.0901669636369,0.909833014011,0.775051236153,0.00367156905122,0.0208733882755,0.0154505157843,0.00570444623008,0.0211793836206,0.0116365300491,0.146432906389,0.0459206812084,0.0582110099494,0.07530371099710000,0.111994080245,0.7085705399510000,0.170267999172,0.829732000828,0.7083950042720000,0.291604965925,0.676950216293,112.252655029,Not Found,2,14,16,17,19,1
"Suite for solo cello No. 5 in C minor, BWV 1011: VI. Gigue",Yo-Yo Ma,Yo-Yo Ma: 30 Years Outside the Box,0.0119876582175,0.988012313843,0.8985873460770000,0.00349575700238,0.010727535933300000,0.0444319844246,0.0076053673401500000,0.013305699452800000,0.00283757178113,0.0190087296069,0.087043851614,0.0689431205392,0.33218896389,0.044254787266300000,0.4675692617890000,0.14753447473,0.852465510368,0.976155817509,0.023844202980400000,0.046570524573300000,112.405967712,Not Found,2,14,16,17,19,1
Eternal Blasphemy,Behemoth,Endless Damnation,2.03110133157E-07,0.999999821186,0.598988115788,0.034958548843900000,0.0168954432011,0.0385443419218,0.0248248446733,0.0319832600653,0.157210975885,0.096594452858,0.0984502360225,0.0557817146182,0.106634125113,0.083507090807,0.6556268334390000,0.0621222443879,0.937877774239,0.696665406227,0.303334623575,0.963574230671,112.826942444,Not Found,2,14,16,17,19,1
Ahndung (A Travers Les Collines),Art Abscons,Der Verborgene Gott,0.13963226974,0.8603677153590000,0.393340945244,0.009761742316190000,0.102319158614,0.0934903547168,0.100903689861,0.231317266822,0.0491679683328,0.0196988601238,0.08504197001460000,0.146394222975,0.199215143919,0.0989807918668,0.470367878675,0.442811220884,0.557188808918,0.874186635017,0.125813350081,0.528232574463,112.83255767800000,spotify:track:5zJiQAwlVM3Tj1U4xwA5Y3,2,14,16,17,19,1
Through the Windows,Mostly Autumn,The Spirit of Autumn Past,3.00000096379E-14,1.0,0.26396778225900000,0.0258337520063,0.115252785385,0.180249795318,0.0704946219921,0.215176582336,0.032829169184,0.0961954966187,0.0772205367684,0.0444040596485,0.227747067809,0.0306324921548,0.619995832443,0.0140996482223,0.985900342464,0.982649743557,0.017350241541900000,0.215704396367,113.352523804,Not Found,2,14,16,17,19,1
"Sonata No. 31 in A-flat minor, Op. 110: III. Adagio ma non troppo - Allegro ma non troppo (Fuga)","Beethoven, Ludwig van (1770-1827)","#4 Sonatas: op. 10, 28 Pastoral, 49, 81 Les Adieux, 109, 110, 111",1.33397297759E-05,0.99998664856,0.96868366003,0.000402734178351,0.00149967207108,0.0186449941248,0.00062316597905,0.00613992568105,0.00035703909816200000,0.00364882056601,0.07630475610490000,0.048520106822300000,0.269810765982,0.0377271398902,0.567637264729,0.36127603054,0.63872396946,0.999984681606,1.53172113642E-05,0.00217554997653,113.56449890100000,Not Found,2,14,16,17,19,1
